#lambda(Angstroms) flam(1.e-16 erg/s/cm2/Angstroms) dlambda(Angstroms)
3200.000 4.656934e+03 10.0
3210.000 5.130857e+03 10.0
3220.000 5.222618e+03 10.0
3230.000 5.152227e+03 10.0
3240.000 5.008527e+03 10.0
3250.000 4.859967e+03 10.0
3260.000 4.790323e+03 10.0
3270.000 4.845120e+03 10.0
3280.000 4.869141e+03 10.0
3290.000 4.821789e+03 10.0
3300.000 4.670594e+03 10.0
3310.000 4.536741e+03 10.0
3320.000 4.472227e+03 10.0
3330.000 4.384414e+03 10.0
3340.000 4.406635e+03 10.0
3350.000 4.429048e+03 10.0
3360.000 4.402724e+03 10.0
3370.000 4.368579e+03 10.0
3380.000 4.318835e+03 10.0
3390.000 4.199529e+03 10.0
3400.000 4.087353e+03 10.0
3410.000 4.044746e+03 10.0
3420.000 3.958656e+03 10.0
3430.000 3.899525e+03 10.0
3440.000 3.909157e+03 10.0
3450.000 3.926104e+03 10.0
3460.000 3.932310e+03 10.0
3470.000 3.841856e+03 10.0
3480.000 3.763930e+03 10.0
3490.000 3.708080e+03 10.0
3500.000 3.629643e+03 10.0
3510.000 3.618977e+03 10.0
3520.000 3.611725e+03 10.0
3530.000 3.564927e+03 10.0
3540.000 3.489743e+03 10.0
3550.000 3.450987e+03 10.0
3560.000 3.431626e+03 10.0
3570.000 3.406148e+03 10.0
3580.000 3.368480e+03 10.0
3590.000 3.309871e+03 10.0
3600.000 3.249339e+03 10.0
3610.000 3.231362e+03 10.0
3620.000 3.225395e+03 10.0
3630.000 3.198798e+03 10.0
3640.000 3.178317e+03 10.0
3650.000 3.137721e+03 10.0
3660.000 3.074948e+03 10.0
3670.000 3.032968e+03 10.0
3680.000 3.036018e+03 10.0
3690.000 2.997418e+03 10.0
3700.000 2.943043e+03 10.0
3710.000 2.913749e+03 10.0
3720.000 2.866250e+03 10.0
3730.000 2.850902e+03 10.0
3740.000 2.838290e+03 10.0
3750.000 2.823173e+03 10.0
3760.000 2.821138e+03 10.0
3770.000 2.811365e+03 10.0
3780.000 2.791364e+03 10.0
3790.000 2.703470e+03 10.0
3800.000 2.686784e+03 10.0
3810.000 2.712377e+03 10.0
3820.000 2.666081e+03 10.0
3830.000 2.563318e+03 10.0
3840.000 2.549985e+03 10.0
3850.000 2.603026e+03 10.0
3860.000 2.613517e+03 10.0
3870.000 2.573819e+03 10.0
3880.000 2.486203e+03 10.0
3890.000 2.403814e+03 10.0
3900.000 2.472127e+03 10.0
3910.000 2.528404e+03 10.0
3920.000 2.529460e+03 10.0
3930.000 2.475226e+03 10.0
3940.000 2.462678e+03 10.0
3950.000 2.429997e+03 10.0
4000.000 2.307172e+03 10.0
4010.000 2.276729e+03 10.0
4020.000 2.248785e+03 10.0
4030.000 2.229410e+03 10.0
4040.000 2.212266e+03 10.0
4050.000 2.201354e+03 10.0
4060.000 2.188507e+03 10.0
4070.000 2.171757e+03 10.0
4120.000 2.042705e+03 10.0
4130.000 2.055417e+03 10.0
4140.000 2.028614e+03 10.0
4150.000 2.007723e+03 10.0
4160.000 1.994405e+03 10.0
4170.000 1.968466e+03 10.0
4180.000 1.939311e+03 10.0
4190.000 1.908851e+03 10.0
4200.000 1.887563e+03 10.0
4210.000 1.875149e+03 10.0
4220.000 1.861123e+03 10.0
4230.000 1.837043e+03 10.0
4240.000 1.828388e+03 10.0
4250.000 1.811432e+03 10.0
4260.000 1.793002e+03 10.0
4270.000 1.776414e+03 10.0
4280.000 1.763244e+03 10.0
4290.000 1.753418e+03 10.0
4300.000 1.721326e+03 10.0
4390.000 1.604985e+03 10.0
4400.000 1.590357e+03 10.0
4410.000 1.572979e+03 10.0
4420.000 1.554374e+03 10.0
4430.000 1.541674e+03 10.0
4440.000 1.527686e+03 10.0
4450.000 1.515235e+03 10.0
4460.000 1.500135e+03 10.0
4470.000 1.486569e+03 10.0
4480.000 1.469075e+03 10.0
4490.000 1.457160e+03 10.0
4500.000 1.448021e+03 10.0
4510.000 1.434984e+03 10.0
4520.000 1.422077e+03 10.0
4530.000 1.406707e+03 10.0
4540.000 1.377489e+03 10.0
4550.000 1.368917e+03 10.0
4560.000 1.370472e+03 10.0
4570.000 1.361970e+03 10.0
4580.000 1.351043e+03 10.0
4590.000 1.338982e+03 10.0
4600.000 1.320944e+03 10.0
4610.000 1.304362e+03 10.0
4620.000 1.296331e+03 10.0
4630.000 1.284807e+03 10.0
4640.000 1.276921e+03 10.0
4650.000 1.263264e+03 10.0
4660.000 1.247464e+03 10.0
4710.000 1.167235e+03 10.0
4720.000 1.167659e+03 10.0
4730.000 1.163798e+03 10.0
4740.000 1.157826e+03 10.0
4750.000 1.147659e+03 10.0
4760.000 1.138639e+03 10.0
4770.000 1.132826e+03 10.0
4780.000 1.123943e+03 10.0
4790.000 1.117195e+03 10.0
4800.000 1.111521e+03 10.0
4810.000 1.103849e+03 10.0
4820.000 1.097251e+03 10.0
4900.000 1.041377e+03 10.0
4910.000 1.029525e+03 10.0
4920.000 1.020633e+03 10.0
4930.000 1.013692e+03 10.0
4940.000 1.005880e+03 10.0
4950.000 9.981357e+02 10.0
4960.000 9.904593e+02 10.0
4970.000 9.828500e+02 10.0
4980.000 9.762056e+02 10.0
4990.000 9.687214e+02 10.0
5000.000 9.621881e+02 10.0
5010.000 9.548267e+02 10.0
5020.000 9.475291e+02 10.0
5030.000 9.411612e+02 10.0
5040.000 9.348435e+02 10.0
5050.000 9.260133e+02 10.0
5060.000 9.198118e+02 10.0
5070.000 9.145008e+02 10.0
5080.000 9.075542e+02 10.0
5090.000 9.014973e+02 10.0
5100.000 8.938397e+02 10.0
5110.000 8.854381e+02 10.0
5120.000 8.795491e+02 10.0
5130.000 8.737059e+02 10.0
5140.000 8.679081e+02 10.0
5150.000 8.621554e+02 10.0
5160.000 8.548710e+02 10.0
5170.000 8.484357e+02 10.0
5180.000 8.412798e+02 10.0
5190.000 8.349593e+02 10.0
5200.000 8.286923e+02 10.0
5210.000 8.224785e+02 10.0
5220.000 8.155658e+02 10.0
5230.000 8.102082e+02 10.0
5240.000 8.041507e+02 10.0
5250.000 7.974095e+02 10.0
5260.000 7.921885e+02 10.0
5270.000 7.877325e+02 10.0
5280.000 7.833073e+02 10.0
5290.000 7.767632e+02 10.0
5300.000 7.702794e+02 10.0
5310.000 7.659686e+02 10.0
5320.000 7.609861e+02 10.0
5330.000 7.553454e+02 10.0
5340.000 7.483719e+02 10.0
5350.000 7.407854e+02 10.0
5360.000 7.359875e+02 10.0
5370.000 7.305525e+02 10.0
5380.000 7.244951e+02 10.0
5390.000 7.171706e+02 10.0
5400.000 7.073144e+02 10.0
5410.000 6.950331e+02 10.0
5420.000 6.867544e+02 10.0
5430.000 6.880189e+02 10.0
5440.000 6.892904e+02 10.0
5450.000 6.880294e+02 10.0
5460.000 6.855115e+02 10.0
5470.000 6.817503e+02 10.0
5480.000 6.761435e+02 10.0
5490.000 6.705873e+02 10.0
5500.000 6.663074e+02 10.0
5510.000 6.620592e+02 10.0
5520.000 6.584485e+02 10.0
5530.000 6.536567e+02 10.0
5540.000 6.495020e+02 10.0
5550.000 6.441901e+02 10.0
5560.000 6.389258e+02 10.0
5570.000 6.348770e+02 10.0
5580.000 6.314393e+02 10.0
5590.000 6.268684e+02 10.0
5600.000 6.234820e+02 10.0
5610.000 6.189767e+02 10.0
5620.000 6.145078e+02 10.0
5630.000 6.100750e+02 10.0
5640.000 6.056780e+02 10.0
5650.000 6.007629e+02 10.0
5660.000 5.969901e+02 10.0
5670.000 5.932447e+02 10.0
5680.000 5.889838e+02 10.0
5690.000 5.852959e+02 10.0
5700.000 5.805642e+02 10.0
5710.000 5.764051e+02 10.0
5720.000 5.728065e+02 10.0
5730.000 5.692339e+02 10.0
5740.000 5.656870e+02 10.0
5750.000 5.621657e+02 10.0
5760.000 5.586696e+02 10.0
5770.000 5.546875e+02 10.0
5780.000 5.507371e+02 10.0
5790.000 5.488364e+02 10.0
5800.000 5.454363e+02 10.0
5810.000 5.415614e+02 10.0
5820.000 5.372223e+02 10.0
5830.000 5.329211e+02 10.0
5840.000 5.291445e+02 10.0
5850.000 5.258820e+02 10.0
5860.000 5.221614e+02 10.0
5870.000 5.189479e+02 10.0
5880.000 5.152824e+02 10.0
5890.000 5.125892e+02 10.0
5900.000 5.113238e+02 10.0
5910.000 5.072535e+02 10.0
5920.000 5.027552e+02 10.0
5930.000 4.996784e+02 10.0
5940.000 4.961661e+02 10.0
5950.000 4.931353e+02 10.0
5960.000 4.901257e+02 10.0
5970.000 4.871372e+02 10.0
5980.000 4.841697e+02 10.0
5990.000 4.812230e+02 10.0
6000.000 4.791787e+02 10.0
6010.000 4.762676e+02 10.0
6020.000 4.733769e+02 10.0
6030.000 4.700731e+02 10.0
6040.000 4.672251e+02 10.0
6050.000 4.648248e+02 10.0
6060.000 4.611633e+02 10.0
6070.000 4.579548e+02 10.0
6080.000 4.556096e+02 10.0
6090.000 4.528615e+02 10.0
6100.000 4.497181e+02 10.0
6110.000 4.457769e+02 10.0
6120.000 4.430953e+02 10.0
6130.000 4.404322e+02 10.0
6140.000 4.377874e+02 10.0
6150.000 4.347602e+02 10.0
6160.000 4.325523e+02 10.0
6170.000 4.299616e+02 10.0
6180.000 4.273887e+02 10.0
6190.000 4.244423e+02 10.0
6200.000 4.219069e+02 10.0
6210.000 4.190027e+02 10.0
6220.000 4.165041e+02 10.0
6230.000 4.147858e+02 10.0
6240.000 4.123166e+02 10.0
6250.000 4.098642e+02 10.0
6260.000 4.081796e+02 10.0
6340.000 3.878122e+02 10.0
6350.000 3.851701e+02 10.0
6360.000 3.825479e+02 10.0
6370.000 3.802955e+02 10.0
6380.000 3.780582e+02 10.0
6390.000 3.754899e+02 10.0
6400.000 3.729409e+02 10.0
6410.000 3.704111e+02 10.0
6420.000 3.679001e+02 10.0
6430.000 3.660817e+02 10.0
6440.000 3.639387e+02 10.0
6450.000 3.621434e+02 10.0
6460.000 3.596955e+02 10.0
6470.000 3.569369e+02 10.0
6480.000 3.535493e+02 10.0
6490.000 3.508412e+02 10.0
6630.000 3.252168e+02 10.0
6640.000 3.236412e+02 10.0
6650.000 3.220748e+02 10.0
6660.000 3.196329e+02 10.0
6670.000 3.180888e+02 10.0
6680.000 3.162620e+02 10.0
6690.000 3.147370e+02 10.0
6700.000 3.126442e+02 10.0
6710.000 3.105668e+02 10.0
6720.000 3.085045e+02 10.0
6730.000 3.073052e+02 10.0
6740.000 3.058301e+02 10.0
6750.000 3.043634e+02 10.0
6760.000 3.029051e+02 10.0
6770.000 3.011776e+02 10.0
6780.000 3.002898e+02 10.0
6790.000 2.994060e+02 10.0
6800.000 2.977023e+02 10.0
6810.000 2.954648e+02 10.0
6820.000 2.937861e+02 10.0
6830.000 2.926568e+02 10.0
6840.000 2.912647e+02 10.0
6850.000 2.896135e+02 10.0
6960.000 2.706335e+02 10.0
6970.000 2.693608e+02 10.0
6980.000 2.678485e+02 10.0
6990.000 2.668368e+02 10.0
7000.000 2.653407e+02 10.0
7010.000 2.636113e+02 10.0
7020.000 2.623770e+02 10.0
7030.000 2.611496e+02 10.0
7040.000 2.599290e+02 10.0
7050.000 2.584769e+02 10.0
7060.000 2.570340e+02 10.0
7070.000 2.556002e+02 10.0
7080.000 2.544096e+02 10.0
7090.000 2.529924e+02 10.0
7100.000 2.511212e+02 10.0
7110.000 2.499544e+02 10.0
7120.000 2.492528e+02 10.0
7130.000 2.480967e+02 10.0
7140.000 2.467196e+02 10.0
7150.000 2.451252e+02 10.0
7160.000 2.437665e+02 10.0
7390.000 2.161280e+02 10.0
7400.000 2.149496e+02 10.0
7410.000 2.137783e+02 10.0
7420.000 2.128101e+02 10.0
7430.000 2.118470e+02 10.0
7440.000 2.105010e+02 10.0
7450.000 2.091642e+02 10.0
7460.000 2.080283e+02 10.0
7470.000 2.070898e+02 10.0
7480.000 2.065365e+02 10.0
7490.000 2.054170e+02 10.0
7500.000 2.039283e+02 10.0
7510.000 2.030113e+02 10.0
7520.000 2.024717e+02 10.0
7530.000 2.015626e+02 10.0
7540.000 2.010284e+02 10.0
7550.000 1.999430e+02 10.0
7560.000 1.984981e+02 10.0
7570.000 1.974278e+02 10.0
7580.000 1.963639e+02 10.0
7750.000 1.802173e+02 10.0
7760.000 1.794224e+02 10.0
7770.000 1.787961e+02 10.0
7780.000 1.781726e+02 10.0
7790.000 1.773883e+02 10.0
7800.000 1.759587e+02 10.0
7810.000 1.750241e+02 10.0
7820.000 1.742555e+02 10.0
7830.000 1.731715e+02 10.0
7840.000 1.725710e+02 10.0
7850.000 1.719732e+02 10.0
7860.000 1.709051e+02 10.0
7870.000 1.701573e+02 10.0
7880.000 1.689459e+02 10.0
7890.000 1.680529e+02 10.0
7900.000 1.673192e+02 10.0
7910.000 1.672041e+02 10.0
7920.000 1.667822e+02 10.0
7930.000 1.655974e+02 10.0
7940.000 1.644216e+02 10.0
7950.000 1.638573e+02 10.0
7960.000 1.631450e+02 10.0
7970.000 1.622869e+02 10.0
7980.000 1.618804e+02 10.0
7990.000 1.613268e+02 10.0
8000.000 1.601843e+02 10.0
8010.000 1.596375e+02 10.0
8020.000 1.586541e+02 10.0
8030.000 1.579679e+02 10.0
8040.000 1.571404e+02 10.0
8050.000 1.561738e+02 10.0
8060.000 1.557865e+02 10.0
8070.000 1.554007e+02 10.0
8080.000 1.547310e+02 10.0
8360.000 1.366430e+02 10.0
8370.000 1.354407e+02 10.0
8380.000 1.356163e+02 10.0
8390.000 1.352932e+02 10.0
8400.000 1.341039e+02 10.0
8410.000 1.332932e+02 10.0
8420.000 1.330993e+02 10.0
8430.000 1.322954e+02 10.0
8440.000 1.311339e+02 10.0
8450.000 1.308237e+02 10.0
8460.000 1.306349e+02 10.0
8470.000 1.299670e+02 10.0
8480.000 1.287088e+02 10.0
8490.000 1.280515e+02 10.0
8500.000 1.276328e+02 10.0
8510.000 1.267479e+02 10.0
8520.000 1.259856e+02 10.0
8530.000 1.253435e+02 10.0
8540.000 1.250502e+02 10.0
8550.000 1.251030e+02 10.0
8560.000 1.248109e+02 10.0
8570.000 1.246345e+02 10.0
8580.000 1.238869e+02 10.0
8590.000 1.226913e+02 10.0
8600.000 1.216195e+02 10.0
8610.000 1.210023e+02 10.0
8620.000 1.203886e+02 10.0
8630.000 1.199992e+02 10.0
8640.000 1.201635e+02 10.0
8650.000 1.202175e+02 10.0
8660.000 1.202719e+02 10.0
8670.000 1.194433e+02 10.0
8680.000 1.180757e+02 10.0
8690.000 1.167241e+02 10.0
8700.000 1.158141e+02 10.0
8710.000 1.154420e+02 10.0
8720.000 1.159223e+02 10.0
8730.000 1.157635e+02 10.0
8740.000 1.154987e+02 10.0
8750.000 1.152349e+02 10.0
8760.000 1.148661e+02 10.0
8770.000 1.139727e+02 10.0
8780.000 1.130866e+02 10.0
8790.000 1.120011e+02 10.0
8800.000 1.108242e+02 10.0
8810.000 1.105728e+02 10.0
8820.000 1.108314e+02 10.0
8830.000 1.105805e+02 10.0
8840.000 1.107377e+02 10.0
8850.000 1.107933e+02 10.0
8860.000 1.102383e+02 10.0
8870.000 1.094845e+02 10.0
8880.000 1.076401e+02 10.0
8890.000 1.060221e+02 10.0
8900.000 1.057840e+02 10.0
9703.750 7.679285e+01 13.0
9719.950 7.632590e+01 13.0
9736.170 7.586190e+01 13.0
9752.420 7.533126e+01 13.0
9768.700 7.487321e+01 13.0
9785.010 7.441791e+01 13.0
9801.340 7.396548e+01 13.0
9817.700 7.344809e+01 13.0
9834.090 7.300148e+01 13.0
9850.500 7.255769e+01 13.0
9866.950 7.205003e+01 13.0
9883.420 7.161195e+01 13.0
9899.910 7.117664e+01 13.0
9916.440 7.067868e+01 13.0
9932.990 7.024898e+01 13.0
9949.570 6.982185e+01 13.0
9966.180 6.933341e+01 13.0
9982.810 6.891193e+01 13.0
9999.480 6.849284e+01 13.0
10016.170 6.801374e+01 13.0
10032.890 6.760019e+01 13.0
10049.630 6.718926e+01 13.0
10066.410 6.671919e+01 13.0
10083.210 6.631356e+01 13.0
10100.040 6.591038e+01 13.0
10116.900 6.544931e+01 13.0
10133.790 6.505133e+01 13.0
10150.710 6.465575e+01 13.0
10167.650 6.426268e+01 13.0
10184.620 6.381317e+01 13.0
10201.620 6.342518e+01 13.0
10218.650 6.303953e+01 13.0
10235.710 6.259852e+01 13.0
10252.790 6.221798e+01 13.0
10269.910 6.183961e+01 13.0
10287.050 6.140706e+01 13.0
10304.220 6.103371e+01 13.0
10321.420 6.066261e+01 13.0
10338.650 6.023825e+01 13.0
10355.910 5.987196e+01 13.0
10373.190 5.950800e+01 13.0
10390.510 5.909167e+01 13.0
10407.850 5.873243e+01 13.0
10425.220 5.837536e+01 13.0
10442.630 5.796692e+01 13.0
10460.060 5.761448e+01 13.0
10477.520 5.726417e+01 13.0
10495.010 5.686359e+01 13.0
10512.520 5.651794e+01 13.0
10530.070 5.617428e+01 13.0
